LAT,LONG,Depth,Year
28.05933,-92.38742,98.8,2017
28.97275,-92.14375,22.5,2017
28.26342,-92.38467,64.6,2017
28.65117,-92.18808,39.9,2017
28.31375,-92.34942,62.4,2017
28.4495,-92.13983,53.6,2017
28.37175,-92.25375,59.1,2017
28.46658,-91.98842,52.9,2017
28.41567,-92.55333,56.1,2017
28.08092,-91.85183,93.6,2017
28.4825,-92.55375,50.7,2017
28.20558,-91.8435,75.7,2017
28.70225,-92.3985,37.3,2017
28.25833,-91.59883,72.8,2017
28.88017,-92.44933,29.8,2017
28.31308,-91.573,68.4,2017
28.8445,-92.624,30.9,2017
28.27633,-91.53158,71.9,2017
29.06808,-92.66058,23.2,2017
28.14425,-91.4,96.6,2017
29.14008,-92.63358,20.8,2017
28.39442,-91.32083,55.2,2017
29.18667,-92.67325,19.4,2017
28.38867,-91.04067,46.8,2017
28.21767,-90.63567,76.8,2017
28.24033,-90.48458,73.9,2017
29.11358,-88.94608,39.7,2017
29.91208,-87.38342,30.5,2017
30.20933,-87.16467,25.2,2017
30.29675,-87.00767,21.8,2017
30.30942,-86.47567,22.5,2017
30.2975,-86.28892,26.2,2017
29.84992,-86.58525,112.8,2017
29.30825,-84.51867,29.8,2017
29.956,-86.049,33.8,2017
29.487,-84.42008,25.2,2017
29.80175,-85.65733,25.8,2017
29.94408,-85.61833,22.9,2017
29.1755,-84.39667,29.4,2017
29.66808,-85.48433,20.3,2017
29.15325,-84.24925,28.7,2017
29.5255,-85.69992,32.2,2017
29.03608,-84.14783,29.3,2017
29.18792,-85.39425,43.7,2017
29.06025,-84.00333,27.4,2017
29.16808,-85.27392,35.5,2017
29.238,-84.081,25.1,2017
29.12283,-85.18242,38,2017
29.59542,-84.05817,17.2,2017
29.27658,-85.23717,31.5,2017
29.45258,-83.68008,13.2,2017
29.46125,-85.22742,20.7,2017
28.80808,-83.79925,27.1,2017
29.53308,-85.25567,14.8,2017
28.543,-83.77567,29.8,2017
29.51775,-84.82883,16.3,2017
28.66658,-83.33708,17.9,2017
29.27183,-84.85392,27.8,2017
28.94958,-84.76075,40.8,2017
28.39675,-83.93475,36,2017
29.05775,-84.64475,36.2,2017
29.16417,-84.75792,34.6,2017
29.25567,-84.51542,30.7,2017
29.71008,-88.54425,31,2017
29.5845,-88.66042,17.4,2017
29.49817,-88.82667,14.9,2017
29.43767,-88.77892,22.8,2017
29.35292,-88.99475,17.1,2017
29.25792,-88.71267,63.5,2017
29.28833,-88.67292,63.1,2017
29.38633,-88.6795,52.5,2017
29.37533,-88.53958,58.9,2017
29.682,-88.27058,39.6,2017
29.74025,-88.35375,37.5,2017
30.16917,-88.42242,12.4,2017
30.1135,-88.59975,14.4,2017
29.88733,-87.37875,36,2017
29.8745,-86.49092,80,2017
29.76317,-86.28725,76,2017
29.16242,-85.38583,45,2017
29.01592,-85.16758,41,2017
28.71608,-85.14692,104,2017
28.69808,-84.75842,52,2017
28.53783,-84.836,54,2017
28.4215,-84.70375,64,2017
28.327,-84.48267,59,2017
28.03717,-84.5905,82,2017
26.2105,-83.6335,68,2017
28.00858,-84.24783,53,2017
26.2325,-83.71642,73,2017
27.88958,-84.27075,62,2017
26.16383,-83.708,74,2017
27.77075,-84.28975,65,2017
25.99908,-83.27642,69,2017
27.57717,-84.08208,65,2017
27.261,-82.69592,12,2017
27.4955,-83.99725,61,2017
27.09858,-82.53442,11,2017
27.40442,-84.02633,64,2017
27.00225,-82.68658,20,2017
27.43333,-84.22817,80,2017
26.95083,-83.00217,33,2017
27.22858,-83.89383,69,2017
26.78667,-83.12567,40,2017
27.15242,-84.038,84,2017
26.80617,-82.92367,33,2017
27.00158,-84.00617,86,2017
26.67783,-82.94392,34,2017
26.37942,-82.58667,24,2017
27.03067,-83.76608,56,2017
26.404,-82.50658,20,2017
26.27483,-82.21508,14,2017
26.92108,-83.69233,64,2017
26.1315,-82.13667,16,2017
26.87033,-83.77292,68,2017
27.56008,-82.98567,13,2017
26.77583,-83.70692,71,2017
27.73767,-83.1175,22,2017
26.43292,-83.61533,66,2017
27.6005,-83.1225,24,2017
26.41125,-83.5,58,2017
26.25858,-83.32,55,2017
27.54417,-83.2095,29,2017
26.20417,-83.53883,63,2017
27.45133,-83.07267,27,2017
27.35725,-83.201,32,2017
27.55667,-83.36208,35,2017
27.43308,-83.57825,46,2017
27.55042,-83.69617,48,2017
27.61983,-83.54608,42,2017
27.7535,-83.73617,44,2017
27.76075,-83.867,48,2017
27.85942,-84.02058,52,2017
27.99008,-83.98408,47,2017
28.05617,-83.74408,38,2017
28.07767,-83.5165,29,2017
27.99933,-83.20425,21,2017
27.94858,-83.08517,16,2017
30.17383,-87.72008,10.7,2017
29.44625,-87.76783,67.3,2017
29.42133,-87.77467,69.5,2017
29.57267,-88.08858,41.3,2017
30.01275,-88.1465,24.3,2017
30.09433,-88.17525,19.1,2017
28.93125,-90.56267,5.1,2017
28.92208,-90.042,29.3,2017
28.935,-90.05817,27.6,2017
29.08625,-89.81442,31,2017
29.08008,-89.68408,26,2017
29.02992,-89.525,12.4,2017
28.81042,-89.59767,80,2017
28.82517,-89.65558,76.5,2017
28.57933,-89.99433,85.5,2017
28.49775,-90.15733,59.7,2017
28.56325,-90.22542,48.1,2017
28.68567,-90.43908,18,2017
28.639,-90.549,20.9,2017
28.61325,-90.61292,20.5,2017
28.47658,-90.60425,30.3,2017
28.42867,-90.71892,43.3,2017
28.48933,-90.8525,34.7,2017
28.61292,-90.90933,19.8,2017
28.5505,-91.17467,33.5,2017
28.61808,-91.18883,28,2017
28.70425,-91.27333,19.4,2017
28.71658,-91.07542,12.9,2017
26.298,-96.339,98.4,2018
26.436,-96.54133,65.3,2018
26.26917,-96.63008,49.6,2018
26.10475,-96.49425,61.8,2018
26.1395,-96.7025,45.9,2018
26.02025,-97.04708,23,2018
26.15433,-97.06675,20.3,2018
26.49908,-96.84542,42.4,2018
26.63608,-96.64483,77.2,2018
26.78458,-96.63433,91.8,2018
26.687,-96.93467,42.8,2018
28.36525,-94.82217,40.1,2018
26.60183,-96.99458,36.6,2018
28.11992,-94.75783,55.6,2018
26.75233,-97.16208,27.4,2018
28.12275,-95.17542,53.4,2018
26.9905,-97.25158,23.4,2018
27.8595,-95.33,98.8,2018
27.15225,-97.21367,24.1,2018
28.00883,-95.60458,52.5,2018
27.23158,-97.16092,25.1,2018
28.29375,-95.76217,27.8,2018
27.30433,-97.25517,17,2018
28.43983,-95.82617,21.6,2018
27.3925,-97.09242,25.6,2018
28.6615,-95.70508,11.9,2018
27.64867,-97.01917,21.2,2018
28.59083,-95.63925,15.7,2018
27.46433,-96.84808,39.3,2018
28.67058,-95.33492,21.6,2018
27.32817,-96.85675,45.9,2018
28.51392,-95.34508,28.7,2018
27.37883,-96.52492,83.4,2018
28.38642,-95.39233,32,2018
27.41883,-96.42708,92.9,2018
28.34,-95.26608,35.7,2018
27.53675,-96.26742,95.3,2018
28.60658,-95.0265,29.4,2018
29.1625,-88.62842,65.1,2018
28.61067,-94.926,29.8,2018
29.123,-88.92525,40.4,2018
28.73675,-94.79142,24.3,2018
28.424,-94.1015,45.7,2018
28.915,-94.64592,20.5,2018
28.38567,-94.18833,48.3,2018
28.75833,-94.58042,24,2018
28.20067,-94.08117,60.4,2018
28.57692,-94.16825,35.3,2018
28.30175,-94.342,49.2,2018
28.62708,-94.13983,32.7,2018
28.22817,-94.5215,51,2018
28.80817,-94.192,26.2,2018
28.30642,-94.58933,45,2018
28.93117,-93.90458,22.9,2018
29.13017,-93.969,18.8,2018
28.93317,-93.54775,18.1,2018
29.23175,-94.14467,15.5,2018
29.2305,-93.10908,13.9,2018
29.2255,-94.37133,16.3,2018
29.34917,-93.14292,11.9,2018
29.36067,-94.199,14.4,2018
29.27642,-92.90775,13.9,2018
29.26033,-94.01633,14.6,2018
29.10983,-92.97817,17.4,2018
29.34883,-93.8855,13.2,2018
29.00583,-93.0255,20.5,2018
29.43167,-93.58192,13.4,2018
28.92217,-92.948,18.3,2018
29.43175,-93.48975,13.4,2018
28.77983,-92.79308,25.8,2018
29.48075,-93.28792,13.7,2018
28.62875,-92.85325,35.7,2018
29.59908,-93.106,11.7,2018
28.69083,-92.95275,34.2,2018
29.5555,-92.85142,11.3,2018
28.75033,-93.13992,28.7,2018
29.08067,-92.7805,24,2018
28.77525,-93.31442,28.3,2018
28.89458,-92.58842,28.3,2018
28.81,-92.43783,33.3,2018
28.71267,-93.46133,28.9,2018
28.28092,-93.106,58.2,2018
28.64092,-93.39917,33.5,2018
28.18217,-93.08408,71.1,2018
28.12583,-93.3145,77.4,2018
28.59583,-93.40275,37.5,2018
28.19358,-93.78,67.3,2018
28.47167,-93.7725,45.9,2018
28.52283,-93.503,38.6,2018
28.54808,-93.81417,37.7,2018
28.56792,-93.12892,38.8,2018
28.61408,-93.85317,28.9,2018
28.78658,-93.62517,20.8,2018
28.49775,-92.933,46.6,2018
28.29408,-92.75583,57.8,2018
28.37958,-92.44892,57.8,2018
28.48042,-92.45767,52.5,2018
28.50492,-92.57383,49.2,2018
28.61525,-92.63083,36.6,2018
28.84758,-92.2265,29.3,2018
28.67175,-92.21458,38.8,2018
28.57483,-92.26067,42.8,2018
28.38433,-91.98083,59.1,2018
28.20308,-92.03408,74.6,2018
28.38367,-91.71292,60,2018
29.771,-85.55383,22.3,2018
28.45617,-91.52867,51,2018
29.59108,-85.86133,36.6,2018
28.3665,-91.4985,60.5,2018
29.7675,-85.95583,38.4,2018
28.1935,-91.57492,79.4,2018
29.85117,-86.2865,65.5,2018
28.2125,-91.23108,83.4,2018
29.90358,-86.09158,38.4,2018
28.18975,-91.05683,86.7,2018
29.97767,-85.65625,20.8,2018
28.25258,-90.63117,66.4,2018
30.023,-86.67733,84.3,2018
28.2485,-90.21508,97.3,2018
30.32917,-86.94842,22.5,2018
28.36075,-90.25833,63.1,2018
30.07758,-86.88442,94.7,2018
28.42558,-90.18292,59.8,2018
28.82083,-89.49433,59.3,2018
28.87083,-89.2,90.9,2018
29.41567,-85.43542,30.4,2018
29.41558,-85.13342,21.9,2018
29.55808,-85.24308,11.5,2018
29.60092,-85.55058,23.2,2018
29.769,-85.46367,12.6,2018
29.38042,-85.86517,52,2018
29.01675,-85.49992,74,2018
29.1165,-85.18792,36,2018
29.298,-84.8755,27,2018
29.4505,-88.93475,13.2,2018
29.19375,-84.67817,33,2018
29.06933,-84.66517,34,2018
29.34925,-88.47792,60.2,2018
29.07092,-84.87208,35,2018
29.45508,-88.6325,45.2,2018
28.70592,-84.86142,49,2018
28.34258,-84.48192,55,2018
29.50475,-88.682,24,2018
28.13158,-84.2695,53,2018
29.6305,-88.63125,18.7,2018
28.02175,-84.1565,48,2018
27.95725,-84.156,50,2018
29.74792,-88.55333,28,2018
27.94858,-84.42708,78,2018
27.77742,-84.45333,100,2018
29.6615,-88.32592,38,2018
27.63375,-84.3075,79,2018
29.57567,-88.23775,38.8,2018
27.52625,-84.26008,81,2018
29.62783,-88.023,39.1,2018
27.37408,-84.13042,77,2018
29.98258,-88.17642,27.4,2018
27.34433,-84.19508,81,2018
30.12075,-88.23867,19,2018
27.14475,-84.00192,75,2018
27.1,-84.01425,83,2018
30.16158,-88.57183,12.4,2018
27.065,-83.7735,55,2018
27.24167,-83.68458,52,2018
27.02625,-83.5535,53,2018
26.87383,-83.53458,55,2018
26.81367,-83.70075,67,2018
26.75292,-83.86125,78,2018
26.59892,-83.94342,110,2018
26.53525,-83.7015,70,2018
26.39625,-83.68317,68,2018
26.40667,-83.43383,55,2018
26.13267,-83.35125,55,2018
26.06908,-83.44908,60,2018
26.00983,-83.52475,63,2018
26.04567,-83.66867,69,2018
26.07658,-83.07475,50,2018
26.19925,-82.89042,39,2018
26.591,-82.71458,26,2018
27.34317,-82.75367,11.3,2018
26.59292,-82.58058,22,2018
27.28633,-82.97242,24,2018
26.27333,-82.3245,15.1,2018
27.251,-82.76883,13.8,2018
26.01425,-82.21158,18,2018
27.231,-82.62842,9.8,2018
26.07325,-82.57742,29,2018
26.95992,-82.67525,20,2018
26.09108,-82.509,24,2018
26.8945,-82.90017,31,2018
26.58917,-83.29058,48,2018
26.77575,-82.77442,27,2018
26.67175,-83.357,52,2018
26.44275,-82.82675,32,2018
26.70225,-83.2715,47,2018
26.69925,-83.11425,40,2018
26.80383,-83.00775,38,2018
27.05533,-83.20433,41,2018
27.52883,-83.31483,34,2018
27.60133,-83.38,35,2018
27.731,-83.29142,30,2018
27.88517,-83.087,18.2,2018
27.78125,-83.53717,34,2018
27.87842,-83.803,43,2018
28.00325,-83.82758,41,2018
28.07958,-83.42742,25,2018
28.39092,-83.43617,22,2018
28.43692,-83.67567,29,2018
28.527,-83.82517,31,2018
28.58675,-84.0855,35,2018
28.69558,-84.08033,32,2018
28.74792,-84.29133,36,2018
28.46733,-84.43242,51,2018
28.58408,-84.58458,53,2018
28.72092,-84.492,42,2018
28.86992,-84.44433,37,2018
28.93633,-84.62675,40,2018
28.821,-83.55442,21,2018
29.07233,-84.3895,30,2018
28.63467,-83.64533,24,2018
29.17842,-84.3215,29,2018
28.7495,-83.3305,19,2018
29.33025,-84.2905,28,2018
28.69342,-83.10375,10.5,2018
29.31333,-84.55992,29,2018
29.36575,-84.70733,29,2018
29.5565,-84.73892,16.9,2018
29.66825,-84.57125,16.7,2018
29.63358,-84.43325,18.8,2018
29.40292,-84.28483,26,2018
29.43042,-84.1045,23,2018
29.48508,-83.9285,19.5,2018
28.98667,-83.64233,20,2018
28.93517,-83.2885,10.4,2018
28.883,-83.44667,17.1,2018
28.94225,-90.4015,15.5,2018
28.94775,-90.14292,22.4,2018
29.02025,-89.975,24,2018
28.91142,-91.86442,23,2018
29.03542,-89.72783,37,2018
28.89533,-91.67058,20.5,2018
28.83625,-89.473,52.1,2018
28.82542,-89.68308,69.5,2018
28.68342,-89.90133,122,2018
28.69075,-90.07542,50.8,2018
28.71533,-90.24733,30.7,2018
28.78292,-90.40183,19.4,2018
28.57433,-90.37408,37,2018
28.631,-90.6435,20,2018
28.53242,-90.58983,32.6,2018
28.4835,-91.06775,35.1,2018
28.74942,-91.08875,10.6,2018
28.67433,-91.362,23.4,2018
28.6455,-91.88758,38.7,2018
28.78058,-91.80992,29.8,2018
30.04792,-87.84308,22.5,2018
30.032,-87.38642,28.6,2018
29.97625,-87.31125,29.4,2018
30.01833,-87.24475,30,2018
30.116,-87.24617,27,2018
26.69608,-96.71333,71.7,2019
26.66258,-96.79358,55.6,2019
26.50417,-96.60967,66.4,2019
26.49367,-96.48458,88.5,2019
26.40042,-96.3565,106.8,2019
26.32358,-96.46783,72.4,2019
26.18175,-96.57183,54.3,2019
26.07792,-96.81442,40.6,2019
26.4575,-97.08308,22.1,2019
26.61667,-97.23175,15.9,2019
26.86775,-97.28225,18.5,2019
26.87683,-97.16992,29.3,2019
27.10625,-97.31575,15.9,2019
27.18458,-97.14875,27.4,2019
27.117,-96.86,57.1,2019
27.16167,-96.55908,98,2019
27.24808,-96.58925,87.2,2019
27.30492,-96.91367,43.2,2019
28.63675,-95.67225,15.2,2019
27.49492,-97.0555,25.6,2019
28.615,-95.57442,16.1,2019
27.57275,-96.75317,41.9,2019
28.2435,-95.58067,35.8,2019
27.71325,-97.01767,19.8,2019
27.99292,-95.34933,61.4,2019
27.9,-96.83383,19.2,2019
28.26108,-95.29275,40.2,2019
27.7555,-96.69825,33.1,2019
28.30967,-95.16133,38.8,2019
27.62875,-96.4825,61.8,2019
28.36308,-95.27917,34.6,2019
27.63083,-96.27317,86.7,2019
28.46408,-95.27642,32.6,2019
27.72817,-96.06042,86.9,2019
28.41233,-95.08992,36,2019
27.77025,-95.83992,69.3,2019
28.40825,-94.97725,38.4,2019
27.77808,-96.27417,64.7,2019
28.5785,-95.05258,30.4,2019
27.74825,-96.39825,58.7,2019
28.6205,-94.75225,30.5,2019
27.90167,-96.44133,37.5,2019
28.69892,-95.11017,24.1,2019
27.85733,-96.55883,34.9,2019
28.95442,-95.17217,14.6,2019
29.02067,-95.09383,13.5,2019
28.14708,-96.47083,21.6,2019
29.05092,-95.05317,13,2019
28.33167,-96.0905,21.8,2019
29.10942,-94.68,18.5,2019
28.26858,-96.00325,24.7,2019
28.83183,-94.58142,19.6,2019
28.28508,-95.83517,27.1,2019
28.72808,-94.50692,26,2019
28.48667,-95.87033,17.9,2019
29.10183,-94.11567,19.4,2019
29.15817,-94.28792,16.1,2019
29.17817,-94.24667,14.6,2019
29.2945,-94.42883,15.7,2019
29.419,-94.15842,13.9,2019
29.51683,-93.97842,12.4,2019
29.53517,-93.89067,12.3,2019
28.39125,-94.52158,42.6,2019
29.54875,-93.84942,12.4,2019
28.52783,-94.47133,36.2,2019
29.57358,-93.701,12.8,2019
28.31975,-93.67692,57.8,2019
29.61767,-93.59975,11.5,2019
28.09358,-93.55908,70.2,2019
28.20475,-93.45833,60.9,2019
29.61342,-93.53192,12.1,2019
28.39858,-93.47658,53.4,2019
29.4785,-93.267,13.9,2019
28.57267,-93.26633,39.1,2019
28.62783,-93.16783,36,2019
28.94217,-93.8295,21,2019
28.70567,-93.16933,31.1,2019
28.79642,-94.00883,24.3,2019
28.89375,-93.11992,24.7,2019
28.98292,-93.1305,24.7,2019
28.49842,-93.7925,41.3,2019
28.90458,-93.25492,25.4,2019
28.45817,-93.96617,44.6,2019
29.05317,-93.31367,24,2019
28.36942,-93.88908,53.6,2019
28.97242,-93.46358,22.5,2019
28.23317,-93.95125,63.3,2019
29.24725,-93.57508,15.4,2019
28.31017,-94.06983,51.6,2019
29.17225,-93.29842,19.4,2019
28.19625,-94.1065,58.7,2019
29.29575,-92.85083,18.1,2019
28.16925,-94.22517,58.2,2019
29.3755,-92.61192,14.3,2019
27.90692,-94.14992,97.7,2019
29.20333,-92.63567,19.2,2019
28.91917,-92.90358,22.5,2019
28.10908,-94.49517,58.5,2019
28.79875,-92.96542,27.8,2019
28.16658,-94.56017,55.4,2019
28.73533,-92.77567,31.6,2019
28.12658,-94.73283,55,2019
28.6795,-92.766,36,2019
28.62525,-92.853,35.8,2019
28.46992,-92.71775,50.3,2019
28.34608,-92.74933,56.3,2019
28.19267,-93.01825,71.3,2019
28.16258,-92.76542,75.2,2019
28.09842,-92.20925,92.5,2019
28.14508,-92.01625,85,2019
28.18667,-92.23917,73.7,2019
28.32667,-92.22883,62.9,2019
28.47408,-92.3595,54.5,2019
28.25725,-90.80175,67.3,2019
28.581,-92.28875,43.5,2019
28.23567,-90.34575,88.5,2019
28.806,-92.30533,33.8,2019
28.34142,-90.14475,77.2,2019
29.02217,-92.11225,20.7,2019
29.36025,-88.7175,54.9,2019
29.04067,-91.96067,16.3,2019
29.46575,-88.72342,26.3,2019
28.87917,-92.032,25.6,2019
29.50758,-88.62675,35.7,2019
28.829,-91.99392,27.2,2019
29.38658,-88.54367,57.6,2019
28.6225,-91.84833,38.8,2019
29.381,-88.413,57.4,2019
28.46592,-91.90558,53.8,2019
29.42258,-88.047,61.8,2019
28.34583,-91.86933,62.7,2019
29.61608,-88.264,39.7,2019
28.32367,-91.78533,64.4,2019
29.72017,-88.42533,37.5,2019
28.18642,-91.80558,78.1,2019
29.79608,-88.45017,33.3,2019
28.15375,-91.691,85.6,2019
29.73217,-88.70975,18.3,2019
29.88958,-88.64167,22.1,2019
29.95142,-88.7205,16.3,2019
28.03475,-83.14625,19.8,2019
28.40958,-83.30925,19.8,2019
28.608,-83.32992,18.5,2019
29.1275,-83.55575,13.9,2019
29.067,-84.07308,26.5,2019
28.97783,-83.76,22.7,2019
28.73058,-83.75442,25.8,2019
28.34117,-84.43725,56.7,2019
28.40242,-84.67675,64.4,2019
28.57733,-84.60167,52.3,2019
28.84533,-84.70225,40.6,2019
28.83592,-84.75692,43.3,2019
28.86725,-84.98192,49,2019
28.7575,-85.19342,105.9,2019
28.96483,-85.20333,53,2019
29.01833,-85.00558,41.5,2019
29.25733,-84.82817,29.3,2019
29.67875,-84.58833,14.3,2019
29.50367,-84.86717,14.6,2019
29.2725,-85.12458,31.6,2019
29.23092,-85.19617,32,2019
29.47175,-85.17458,12,2019
30.10375,-88.5785,16,2019
30.13392,-88.33175,17.9,2019
30.03917,-87.70967,23.2,2019
30.00258,-87.23083,29.8,2019
30.17458,-87.43625,23,2019
30.26267,-87.29567,13,2019
30.12083,-87.24283,26.7,2019
30.05208,-86.5135,43.7,2019
30.11017,-86.40217,39,2019
30.18558,-86.262,32.9,2019
30.26117,-86.19808,26,2019
30.16708,-86.02608,27.1,2019
30.03958,-86.15375,34.4,2019
29.81117,-86.16725,46.6,2019
29.65117,-86.02958,41.9,2019
29.37008,-85.79208,50.8,2019
29.42167,-85.65658,32.2,2019
29.30533,-85.53408,45.9,2019
29.16592,-85.54275,82.3,2019
29.23117,-85.36775,43.7,2019
29.54417,-85.47908,16.3,2019
29.55183,-85.379,15.9,2019
29.75292,-85.7335,32,2019
29.83292,-85.783,30.9,2019
26.56325,-83.77592,77.9,2019
28.39,-84.80183,64.9,2019
26.26583,-83.79842,95.3,2019
28.01942,-84.58333,84.1,2019
26.10258,-83.82408,96.9,2019
28.11792,-84.429,66.4,2019
26.28592,-83.69417,71.3,2019
28.05758,-83.9945,44.1,2019
26.24375,-83.514,62,2019
27.96175,-84.082,49.6,2019
27.42533,-83.04458,20.8,2019
27.80967,-84.168,57.1,2019
27.19633,-82.65392,12.6,2019
27.88517,-84.386,77.9,2019
27.11808,-82.522,9.9,2019
27.66933,-84.40642,101.9,2019
26.90317,-82.75058,25.1,2019
27.35117,-84.17108,81,2019
26.81367,-82.318,9.1,2019
27.39983,-83.74067,50.3,2019
26.73733,-82.34617,11.3,2019
27.28267,-83.65617,50.3,2019
26.65325,-82.45333,17,2019
27.17733,-83.77192,52.7,2019
26.53767,-82.54575,19.2,2019
27.10858,-83.84508,66.2,2019
26.28433,-82.35392,15.2,2019
27.01458,-84.1115,99.5,2019
26.03992,-82.55492,27.1,2019
26.99167,-83.55717,54.9,2019
26.83017,-83.27825,47,2019
26.08792,-83.05492,46.3,2019
26.50167,-83.26183,48.8,2019
26.07233,-83.14892,50.8,2019
26.0485,-83.47633,62.5,2019
26.12592,-83.23442,54.1,2019
26.57692,-83.08867,41.3,2019
26.69017,-82.87058,31.5,2019
26.81267,-83.08267,38.4,2019
27.08892,-83.12792,35.3,2019
27.3225,-83.29158,36.9,2019
27.34542,-83.44108,43.3,2019
27.49258,-83.4105,37.9,2019
27.52258,-83.59858,43.2,2019
26.84833,-82.98275,33.6,2019
26.44642,-82.91958,35.3,2019
27.81325,-83.62342,37.3,2019
27.72625,-83.22825,24.9,2019
27.81833,-83.2545,25.2,2019
28.78567,-90.51625,19.2,2019
28.9035,-90.37308,20.4,2019
28.92092,-89.80167,49.4,2019
28.92367,-89.36517,14.1,2019
28.99967,-89.11592,20.6,2019
28.57367,-90.13633,56.6,2019
28.43067,-90.69583,40.1,2019
28.54292,-90.83633,26.5,2019
28.55675,-91.08308,28.7,2019
28.67125,-91.15833,18.7,2019
28.81958,-91.679,25.3,2019
28.79183,-91.397,19.5,2019
28.78842,-91.20642,13.1,2019
28.77958,-90.85692,18,2019
28.87142,-90.75258,13.7,2019
28.98367,-90.71458,9.8,2019
28.9145,-90.54867,14.1,2019
