objectid_1,objectid,acres,month_map,area_,perimeter,date_map,strata,fiscaly,strata_d,areaid,shape_leng,i1_i2,st_areashape,st_perimetershape
23593,23593,0.80775155,JUNE,3268.865748,639.7345874,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,639.7344698,I1,3268.867627,639.7344698
23594,23594,2.64063262,JUNE,10686.2949,6943.020619,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,6943.020352,I1,10686.30385,6943.020352
23595,23595,0.18512365,JUNE,749.1722969,126.8273483,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,126.827205,I1,749.1718485,126.827205
23596,23596,0.34574001,JUNE,1399.166149,310.780417,2011,X,2011,Intertidal Hard Non-vegetated w/o Shell,S012,310.7804452,I1,1399.165807,310.7804452
23597,23597,3.69180453,JUNE,14940.26683,2520.120617,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,2520.120506,I1,14940.26264,2520.120506
23598,23598,0.18528647,JUNE,749.8298158,198.6540053,2011,X,2011,Intertidal Hard Non-vegetated w/o Shell,S012,198.6539223,I1,749.8307718,198.6539223
23599,23599,21.954666,JUNE,88847.73773,1560.954054,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,1560.953812,I1,88847.73653,1560.953812
23600,23600,0.20292167,JUNE,821.1958059,182.3143689,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,182.3145203,I1,821.1981755,182.3145203
23601,23601,0.18563052,JUNE,751.2219364,499.3006456,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,499.3006018,I1,751.2230734,499.3006018
23602,23602,0.07803382,JUNE,315.7900635,213.5812722,2011,X,2011,Intertidal Hard Non-vegetated w/o Shell,S012,213.5811921,I1,315.7929459,213.5811921
23603,23603,0.02493062,JUNE,100.8923951,72.29695577,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,72.29682376,I1,100.8910469,72.29682377
23604,23604,8.57307152,JUNE,34694.13594,6482.534314,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,6482.534247,I1,34694.12835,6482.534247
23605,23605,1.94318639,JUNE,7863.823133,1780.620993,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,1780.620912,I1,7863.827816,1780.620912
23606,23606,1.02914634,JUNE,4164.826838,1385.322171,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,1385.321988,I1,4164.824158,1385.321988
23607,23607,0.56280105,JUNE,2277.577162,1500.575588,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,1500.575447,I1,2277.584179,1500.575447
23608,23608,2.98180746,JUNE,12067.00383,1892.79508,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,1892.795171,I1,12066.99496,1892.795171
23609,23609,0.94160695,JUNE,3810.557397,858.06894,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,858.0690141,I1,3810.563407,858.0690141
23610,23610,0.80103292,JUNE,3241.676612,2133.178066,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,2133.178061,I1,3241.678196,2133.178061
23611,23611,0.32791082,JUNE,1327.012806,155.4841501,2011,D,2011,Subtidal Soft Non-vegetated w/o Shell,S012,155.4841849,I1,1327.013353,155.4841849
23612,23612,0.99607503,JUNE,4030.989379,320.913391,2011,K,2011,Subtidal Hard Non-vegetated Shell,S012,320.9133864,I1,4030.988771,320.9133864
23613,23613,35.88251765,JUNE,145211.9794,8011.996064,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,8011.996141,I1,145211.9779,8011.996141
23614,23614,0.5467282,JUNE,2212.542576,415.7021357,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,415.7021759,I1,2212.539412,415.7021759
23615,23615,0.08856734,JUNE,358.4213359,118.7572371,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,118.757195,I1,358.4207484,118.757195
23616,23616,0.12668013,JUNE,512.6586153,100.338144,2011,K,2011,Subtidal Hard Non-vegetated Shell,S012,100.3380878,I1,512.6583723,100.3380878
23617,23617,0.09398334,JUNE,380.3392664,216.3963447,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,216.3965336,I1,380.3386389,216.3965336
23618,23618,0.717564,JUNE,2903.889058,251.3093005,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,251.3093668,I1,2903.890133,251.3093668
23619,23619,0.9728108,JUNE,3936.843266,1053.407897,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,1053.407915,I1,3936.841413,1053.407915
23620,23620,1.48761411,JUNE,6020.176915,3957.161951,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,3957.162232,I1,6020.184833,3957.162232
23621,23621,0.7283406,JUNE,2947.500874,273.0799227,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,273.0799144,I1,2947.501641,273.0799144
23622,23622,22.35535559,JUNE,90469.28316,1282.617541,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,1282.617603,I1,90469.27626,1282.617603
23623,23623,2.04219528,JUNE,8264.504177,590.0795335,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,590.0796424,I1,8264.504176,590.0796424
23624,23624,1.78565916,JUNE,7226.334986,1738.390019,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,1738.389688,I1,7226.33518,1738.389688
23625,23625,8.23545069,JUNE,33327.82363,2249.515771,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,2249.515708,I1,33327.81983,2249.515708
23626,23626,1.09854129,JUNE,4445.656752,333.806224,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,333.8063886,I1,4445.65668,333.8063886
23627,23627,0.76398147,JUNE,3091.734061,2034.798305,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,2034.798037,I1,3091.735696,2034.798037
23628,23628,0.52159482,JUNE,2110.825054,205.653173,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,205.6531756,I1,2110.82781,205.6531756
23629,23629,2.88134464,JUNE,11660.43807,888.2478572,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,888.2478082,I1,11660.43471,888.2478082
23630,23630,0.87242647,JUNE,3530.600433,248.4234963,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,248.4234485,I1,3530.598788,248.4234485
23631,23631,0.75422099,JUNE,3052.236899,258.5332372,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,258.5332881,I1,3052.236266,258.5332881
23632,23632,0.77458483,JUNE,3134.642786,255.5283663,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,255.5284317,I1,3134.646144,255.5284317
23633,23633,1.000246,JUNE,4047.878671,344.4284119,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,344.4283537,I1,4047.868161,344.4283537
23634,23634,1.48335698,JUNE,6002.959941,1651.994954,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,1651.99475,I1,6002.956752,1651.99475
23635,23635,1.49665189,JUNE,6056.753766,481.9793568,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,481.9795085,I1,6056.759551,481.9795085
23636,23636,0.56534556,JUNE,2287.88134,226.7787588,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,226.7789658,I1,2287.881469,226.7789658
23637,23637,1.64377525,JUNE,6652.147179,494.436738,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,494.4369429,I1,6652.14907,494.4369429
23638,23638,1.74215494,JUNE,7050.279566,627.8976432,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,627.8976429,I1,7050.279147,627.8976429
23639,23639,0.03500909,JUNE,141.6783057,76.91776523,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,76.91782057,I1,141.6773536,76.91782057
23640,23640,0.04204177,JUNE,170.1379035,122.9807866,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,122.9807368,I1,170.1377226,122.9807368
23641,23641,0.11441831,JUNE,463.0360788,127.2000429,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,127.1999443,I1,463.0363551,127.1999443
23642,23642,0.043245,JUNE,175.0072037,56.33480573,2011,K,2011,Subtidal Hard Non-vegetated Shell,S012,56.33484697,I1,175.0070227,56.33484697
23643,23643,2.06188666,JUNE,8344.191887,659.7095121,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,659.7096974,I1,8344.19268,659.7096974
23644,23644,0.26747763,JUNE,1082.448127,275.1859628,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,275.185961,I1,1082.447934,275.185961
23645,23645,22.19552656,JUNE,89822.45842,58344.11154,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,58344.11117,I1,89822.46852,58344.11117
23646,23646,10.9892417,JUNE,44472.05569,2906.666502,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,2906.666627,I1,44472.06126,2906.666627
23647,23647,3.2412617,JUNE,13116.97102,1012.492062,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,1012.492032,I1,13116.97323,1012.492032
23648,23648,0.53013431,JUNE,2145.382967,205.0671333,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,205.0673001,I1,2145.386021,205.0673001
23649,23649,0.13634485,JUNE,551.7708698,97.12224381,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,97.12212125,I1,551.7702771,97.12212126
23650,23650,1.62306652,JUNE,6568.347672,1986.959382,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,1986.959547,I1,6568.34347,1986.959547
23651,23651,2.59890859,JUNE,10517.44942,756.1048835,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,756.1052986,I1,10517.45201,756.1052986
23652,23652,6.64508912,JUNE,26891.83024,1863.560576,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,1863.560472,I1,26891.82918,1863.560472
23653,23653,7.62219616,JUNE,30846.05386,2091.078994,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,2091.078836,I1,30846.05689,2091.078836
23654,23654,0.55367985,JUNE,2240.670594,201.0688659,2011,D,2011,Subtidal Soft Non-vegetated w/o Shell,S012,201.0688381,I1,2240.671839,201.0688381
23655,23655,3.03704228,JUNE,12290.5151,2445.024057,2011,D,2011,Subtidal Soft Non-vegetated w/o Shell,S012,2445.024397,I1,12290.52322,2445.024397
23656,23656,15.17944882,JUNE,61429.28927,4535.351068,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,4535.351233,I1,61429.2957,4535.351233
23657,23657,2.44714542,JUNE,9903.28381,878.3048308,2011,D,2011,Subtidal Soft Non-vegetated w/o Shell,S012,878.3049054,I1,9903.285803,878.3049054
23658,23658,0.85102082,JUNE,3443.970413,309.9520283,2011,D,2011,Subtidal Soft Non-vegetated w/o Shell,S012,309.9521411,I1,3443.972865,309.9521411
23659,23659,0.20634545,JUNE,835.054324,155.2046229,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,155.2046797,I1,835.0537617,155.2046797
23660,23660,2.21740553,JUNE,8973.55648,855.9141664,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,855.9140709,I1,8973.557729,855.9140709
23661,23661,5.9463329,JUNE,24064.0552,1871.12147,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,1871.121612,I1,24064.05177,1871.121612
23662,23662,0.43137838,JUNE,1745.733885,168.7986987,2011,D,2011,Subtidal Soft Non-vegetated w/o Shell,S012,168.7987388,I1,1745.733388,168.7987388
23663,23663,4.52006092,JUNE,18292.10797,1194.900936,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,1194.900891,I1,18292.11074,1194.900891
23664,23664,4.88849283,JUNE,19783.0931,2082.225866,2011,D,2011,Subtidal Soft Non-vegetated w/o Shell,S012,2082.225986,I1,19783.10774,2082.225986
23665,23665,1.3587914,JUNE,5498.859017,876.3400755,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,876.3401941,I1,5498.855733,876.3401941
23666,23666,2.23569705,JUNE,9047.581382,1073.116015,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,1073.116047,I1,9047.581188,1073.116047
23667,23667,9.04770824,JUNE,36614.93411,24032.86772,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,24032.86938,I1,36614.9227,24032.86938
23668,23668,0.46455873,JUNE,1880.009437,265.0744666,2011,D,2011,Subtidal Soft Non-vegetated w/o Shell,S012,265.0743914,I1,1880.01002,265.0743914
23669,23669,4.21800575,JUNE,17069.7306,2463.557524,2011,D,2011,Subtidal Soft Non-vegetated w/o Shell,S012,2463.557707,I1,17069.73197,2463.557707
23670,23670,8.3198926,JUNE,33669.55696,22103.37151,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,22103.37095,I1,33669.54551,22103.37095
23671,23671,0.05600238,JUNE,226.7625904,121.4404942,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,121.4104483,I1,226.6345228,121.4104483
23672,23672,0.03657436,JUNE,148.0852229,101.4418104,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,101.441356,I1,148.0118063,101.441356
23673,23673,0.03796689,JUNE,153.6465209,54.38452377,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,54.3845357,I1,153.6472022,54.3845357
23674,23674,0.4860728,JUNE,1967.073036,273.3873112,2011,X,2011,Intertidal Hard Non-vegetated w/o Shell,S012,273.3871798,I1,1967.074733,273.3871798
23675,23675,1.38845764,JUNE,5618.911681,536.2390122,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,536.2388571,I1,5618.911203,536.2388571
23676,23676,0.76562349,JUNE,3098.379799,448.5274081,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,448.5273503,I1,3098.380736,448.5273503
23677,23677,0.40476452,JUNE,1638.028671,1078.513496,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,1078.513834,I1,1638.03045,1078.513834
23678,23678,1.4158728,JUNE,5729.868513,3762.086128,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,3762.085957,I1,5729.85688,3762.085957
23679,23679,0.17425873,JUNE,705.2011602,267.3441498,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,267.3444025,I1,705.2029058,267.3444025
23680,23680,1.64745359,JUNE,6667.028754,4374.021368,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,4374.020941,I1,6667.034847,4374.020941
23681,23681,0.0002381,JUNE,0.96363544,6.7307209,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,6.73062912,I1,0.963593586,6.730629126
23682,23682,3.02371235,JUNE,12236.58545,8035.394859,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,8035.394907,I1,12236.5787,8035.394907
23683,23683,1.18830056,JUNE,4808.902915,3143.076107,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,3143.075703,I1,4808.900991,3143.075703
23684,23684,0.26714032,JUNE,1081.0825,707.7860704,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,707.7858662,I1,1081.082873,707.7858662
23705,30408,0.16512161,APRIL,668.2240624,444.5679511,2011,R,2011,Intertidal Firm Vegetated w/o Shell,C020,444.567899,I1,668.0660417,444.5416385
23706,30411,0.3773061,APRIL,1526.907041,1010.036946,2011,R,2011,Intertidal Firm Vegetated w/o Shell,C020,1010.036986,I1,1526.501996,1009.970047
23707,30413,0.04907116,APRIL,198.5844391,137.2232043,2011,Q,2011,Intertidal Firm Vegetated Shell,C020,137.2233587,I1,198.5358832,137.2153369
23708,30414,0.05416058,APRIL,219.1803754,148.6769726,2011,U,2011,Intertidal Hard Vegetated Shell,C020,148.6772243,I1,219.0406145,148.6541142
23709,30420,0.31414287,APRIL,1271.29711,839.8094975,2011,Q,2011,Intertidal Firm Vegetated Shell,C020,839.8092602,I1,1270.922112,839.747793
23710,30424,0.16009388,APRIL,647.8778011,431.2124455,2011,R,2011,Intertidal Firm Vegetated w/o Shell,C020,431.2124992,I1,647.6847464,431.1804978
23711,30433,0.34242031,APRIL,1385.728624,907.2359777,2011,Q,2011,Intertidal Firm Vegetated Shell,C020,907.2357688,I1,1385.264449,907.1590291
23712,31147,0.05239834,AUGUST,212.0508295,145.2376532,2011,W,2012,Intertidal Hard Non-vegetated Shell,C30A,145.2373642,I1,211.9531008,145.221515
23713,31149,0.56023786,AUGUST,2267.210807,1493.411694,2011,X,2012,Intertidal Hard Non-vegetated w/o Shell,C30A,1493.411619,I1,2267.206025,1493.410757
23714,31151,19.78367151,AUGUST,80062.00478,2615.195891,2011,J,2012,Subtidal Hard Vegetated w/o Shell,C30A,2615.195853,I1,80056.24674,2614.795884
23715,31165,0.9269017,AUGUST,3751.049162,1249.314595,2011,W,2012,Intertidal Hard Non-vegetated Shell,C30A,1249.314203,I1,3749.512265,1249.18763
23716,31171,0.0601128,AUGUST,243.269436,165.7251623,2011,X,2012,Intertidal Hard Non-vegetated w/o Shell,C30A,165.7250474,I1,243.2427599,165.7207504
23717,31173,0.34108052,AUGUST,1380.307961,911.8172062,2011,W,2012,Intertidal Hard Non-vegetated Shell,C30A,911.8172853,I1,1380.157975,911.7923608
23718,31185,0.53918173,AUGUST,2182.003071,729.1227866,2011,W,2012,Intertidal Hard Non-vegetated Shell,C30A,729.1227706,I1,2181.621756,729.0917397
23719,31187,0.53566996,AUGUST,2167.782348,723.5648798,2011,W,2012,Intertidal Hard Non-vegetated Shell,C30A,723.5648407,I1,2167.490658,723.5404151
23720,31201,3.95681756,AUGUST,16012.74011,583.7026942,2011,L,2012,Subtidal Hard Non-vegetated w/o Shell,C031,583.7026807,I1,16013.06837,583.6754017
23721,31202,0.32218364,AUGUST,1303.835208,440.0764294,2011,W,2012,Intertidal Hard Non-vegetated Shell,C031,440.0765337,I1,1303.504425,440.0492548
23722,31212,0.56431472,AUGUST,2283.712101,1596.779489,2011,W,2012,Intertidal Hard Non-vegetated Shell,C30A,1596.778931,I1,2283.533798,1596.749961
23723,31215,0.29868336,AUGUST,1208.73378,799.3040925,2011,W,2012,Intertidal Hard Non-vegetated Shell,C30A,799.3043038,I1,1208.645103,799.2839683
23724,31228,4848.423991,AUGUST,19620951.75,109826.145,2011,L,2012,Subtidal Hard Non-vegetated w/o Shell,C30A,109827.3254,I1,19620969.15,109826.7103
